Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Kids,2020-07-04 08:25:46,00:00:46,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Erma Eoraptor / Der Vulkanausbruch (Folge 24),,Sony Sony Android TV 2015 Smart TV,00:02:00,Not latest view,DE (Germany)
Kids,2020-07-04 07:58:47,00:26:56,Autoplayed: user action: None; ,"Dino-Zug: Staffel 1: Adam, die Schildkröte / Tilos kleiner Bruder (Folge 23)",,Sony Sony Android TV 2015 Smart TV,00:28:10,Not latest view,DE (Germany)
Kids,2020-07-04 07:28:34,00:27:41,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Leben in der Herde / Dinos unter Wasser (Folge 22),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-04 07:01:36,00:26:56,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Die Dino-Tarnung / Die Schnitzeljagd (Folge 21),,Sony Sony Android TV 2015 Smart TV,00:28:10,Not latest view,DE (Germany)
Kids,2020-07-04 06:28:28,00:28:06,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Der alte Vogel / Dons Diamanten (Folge 20),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-03 17:48:11,00:26:18,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Der singende King / Buddys Spurensuche (Folge 19),,Sony Sony Android TV 2015 Smart TV,00:27:32,Not latest view,DE (Germany)
Kids,2020-07-03 17:21:14,00:26:55,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Unter der Erde / Shinys Muscheln (Folge 18),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-03 16:27:50,00:26:55,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Dinos im Schnee / Der geschmückte Baum (Folge 17),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-03 16:00:56,00:26:52,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Der Nachtzug / Das Fossil (Folge 16),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-03 15:31:41,00:26:55,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Der alte Spinosaurus und das Meer / Zacken und Spitzen (Folge 15),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-03 15:00:22,00:26:52,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Buddys Club / Frisch geschlüpft (Folge 14),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-03 14:31:58,00:26:52,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Dino-Musik / Die Überraschungsparty (Folge 13),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-03 14:03:47,00:26:58,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Der Mini-Dino / Wo ist Annie? (Folge 12),,Sony Sony Android TV 2015 Smart TV,00:28:14,Not latest view,DE (Germany)
Kids,2020-07-03 13:35:17,00:26:48,Autoplayed: user action: Unspecified; ,"Dino-Zug: Staffel 1: Derek, der Deinonychus / Dons Libelle (Folge 11)",,Sony Sony Android TV 2015 Smart TV,00:28:02,Not latest view,DE (Germany)
Kids,2020-07-03 13:08:27,00:26:47,Autoplayed: user action: None; ,"Dino-Zug: Staffel 1: Laura, der Giganotosaurus / Dino-Häufchen! (Folge 10)",,Sony Sony Android TV 2015 Smart TV,00:28:01,Not latest view,DE (Germany)
Kids,2020-07-03 12:41:04,00:26:51,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Das große Dinoballspiel / Der Camping-Ausflug (Folge 9),,Sony Sony Android TV 2015 Smart TV,00:28:05,Not latest view,DE (Germany)
Kids,2020-07-03 12:14:07,00:26:55,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Die Riesen-Dinos / Besuch von Annie (Folge 8),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-03 11:47:10,00:26:55,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Die geheimnisvolle Feder / Triceratops sind cool (Folge 7),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-03 11:18:28,00:26:52,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Schnelle Freunde / Buddys Zähne (Folge 6),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-03 10:48:54,00:26:52,Autoplayed: user action: Unspecified; ,Dino-Zug: Staffel 1: Das Dino-ABC / Petey fliegt (Folge 5),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-03 10:21:41,00:26:55,Autoplayed: user action: None; ,"Dino-Zug: Staffel 1: Ich bin ein T.Rex! / Ned, der Vierbeiner (Folge 4)",,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-03 09:54:45,00:26:55,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Abkühlung / Blumen zum Muttertag (Folge 3),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Kids,2020-07-03 09:27:51,00:26:52,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Geburtstagsgeschenk für Mama / Pflanzenfresser zu Besuch (Folge 2),,Sony Sony Android TV 2015 Smart TV,00:28:06,Not latest view,DE (Germany)
Kids,2020-07-03 08:59:38,00:28:09,Autoplayed: user action: None; ,Dino-Zug: Staffel 1: Im Tal der Stygimolochs / Tiny liebt Fisch (Folge 1),,Sony Sony Android TV 2015 Smart TV,00:28:09,Not latest view,DE (Germany)
Brother & Wife,2022-09-28 09:27:12,01:07:00,Autoplayed: user action: User_Interaction; ,Die Schlacht um die Schelde,,Samsung CE 2019 Muse-L UHD TV Smart TV,02:01:18,02:01:18,DE (Germany)
Brother & Wife,2022-09-28 09:02:57,00:16:45,Autoplayed: user action: User_Interaction; ,Die Schlacht um die Schelde,,Sony CE Sony Android TV 2020 M5 Smart TV,00:54:43,Not latest view,DE (Germany)
Brother & Wife,2022-09-28 08:11:29,00:37:57,Autoplayed: user action: User_Interaction; ,Die Schlacht um die Schelde,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:37:58,Not latest view,DE (Germany)
Brother & Wife,2022-09-28 08:08:53,00:00:23,Autoplayed: user action: None; ,Jackass 4.5_hook_04_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:23,00:00:23,DE (Germany)
Brother & Wife,2022-09-28 05:45:06,00:00:31,Autoplayed: user action: None; ,The Forgotten Battle - Upper Bound Clip 6,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:31,00:00:31,DE (Germany)
Brother & Wife,2022-09-28 05:44:31,00:00:10,Autoplayed: user action: None; ,Teaser: Fullmetal Alchemist The Final Alchemy,TEASER_TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,00:00:10,DE (Germany)
Brother & Wife,2022-09-28 05:44:08,00:00:15,Autoplayed: user action: None; ,Teaser: ATHENA,TEASER_TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:15,00:00:15,DE (Germany)
Brother & Wife,2022-09-28 05:43:53,00:00:04,Autoplayed: user action: None; ,Staffel 5 (Clip): Der Denver-Clan,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,DE (Germany)
Brother & Wife,2022-09-20 12:58:34,00:00:12,Autoplayed: user action: User_Interaction; ,Midway – Für die Freiheit,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:03:01,00:03:01,DE (Germany)
Brother & Wife,2022-09-20 12:57:33,00:00:06,Autoplayed: user action: None; ,Midway – Für die Freiheit,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,Not latest view,DE (Germany)
Brother & Wife,2022-09-20 12:55:45,00:01:42,,Trailer: Die Schlacht um die Schelde,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:42,00:01:42,DE (Germany)
Brother & Wife,2022-09-20 12:55:29,00:00:06,Autoplayed: user action: None; ,Die Schlacht um die Schelde,,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,Not latest view,DE (Germany)
Brother & Wife,2022-09-20 12:53:14,00:00:08,Autoplayed: user action: None; ,Frontier: Staffel 3 (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,00:00:10,DE (Germany)
Brother & Wife,2022-09-20 12:53:02,00:00:04,Autoplayed: user action: None; ,Marco Polo: Hundert Augen (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,DE (Germany)
Brother & Wife,2022-09-20 12:52:30,00:00:10,Autoplayed: user action: None; ,Ausgabe 1 (Trailer): Jupiter's Legacy,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:10,00:00:10,DE (Germany)
Brother & Wife,2022-09-20 12:51:48,00:00:33,Autoplayed: user action: None; ,Black Lightning (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:34,00:00:34,DE (Germany)
Brother & Wife,2022-09-20 12:49:53,00:00:25,Autoplayed: user action: None; ,iZombie: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:25,00:00:25,DE (Germany)
Brother & Wife,2022-09-20 12:49:34,00:00:06,Autoplayed: user action: None; ,Staffel 1 (Clip): Vikings: Valhalla,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:06,00:00:06,DE (Germany)
Brother & Wife,2022-09-20 12:48:53,00:00:13,Autoplayed: user action: None; ,Batch 2 (Ankündigung): Batch 2,TEASER_TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:13,00:00:13,DE (Germany)
Brother & Wife,2022-09-20 12:48:38,00:00:07,Autoplayed: user action: None; ,The Valhalla Murders (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:07,00:00:07,DE (Germany)
Brother & Wife,2022-09-20 12:48:09,00:00:08,Autoplayed: user action: None; ,Miniserie (Clip): Verschwunden in Lørenskog,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,DE (Germany)
Brother & Wife,2022-09-20 12:47:53,00:00:04,Autoplayed: user action: None; ,Operation Schwarze Krabbe (Clip): Operation Schwarze Krabbe,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,00:00:04,DE (Germany)
Brother & Wife,2022-09-20 08:21:04,00:09:16,,Operation Schwarze Krabbe,,Samsung CE 2019 Muse-L UHD TV Smart TV,01:40:26,01:40:26,DE (Germany)
Brother & Wife,2022-09-20 06:34:30,01:31:13,Autoplayed: user action: User_Interaction; ,Operation Schwarze Krabbe,,Samsung CE 2019 Muse-L UHD TV Smart TV,01:31:14,Not latest view,DE (Germany)
Brother & Wife,2022-09-20 06:30:53,00:01:54,Autoplayed: user action: None; ,Mogli: Legende des Dschungels (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:55,00:01:55,DE (Germany)
Brother & Wife,2022-09-20 01:55:04,00:00:15,Autoplayed: user action: None; ,Abgeschnitten_hook_05_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:15,00:00:15,DE (Germany)
Brother & Wife,2022-09-20 01:54:18,00:00:35,Autoplayed: user action: None; ,Red Notice (Clip): Red Notice,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:35,00:00:35,DE (Germany)
Brother & Wife,2022-09-20 01:54:11,00:00:05,Autoplayed: user action: None; ,Smurfs: The Lost Village_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,DE (Germany)
Brother & Wife,2022-09-20 01:53:46,00:00:08,Autoplayed: user action: None; ,I Came By (Clip): I Came By,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,DE (Germany)
Brother & Wife,2022-09-20 01:53:05,00:00:04,Autoplayed: user action: None; ,Miniserie (Clip): Verschwunden in Lørenskog,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:04,Not latest view,DE (Germany)
Brother & Wife,2022-09-20 01:52:54,00:00:08,Autoplayed: user action: None; ,TheCrown_S4_NoMarketingCard,TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,DE (Germany)
Brother & Wife,2022-09-12 20:51:07,00:00:05,Autoplayed: user action: None; ,Senior Year (Clip): Senior Year,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:05,00:00:05,DE (Germany)
Brother & Wife,2022-09-12 20:49:27,00:01:03,Autoplayed: user action: None; ,Who Am I_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:03,00:01:03,DE (Germany)
Brother & Wife,2022-09-12 20:47:46,00:00:56,Autoplayed: user action: None; ,Operation Schwarze Krabbe (Clip): Operation Schwarze Krabbe,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:56,00:00:56,DE (Germany)
Brother & Wife,2022-09-12 20:47:15,00:00:22,Autoplayed: user action: None; ,Me Time (Clip): Me Time,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:22,00:00:22,DE (Germany)
Brother & Wife,2022-09-12 20:46:46,00:00:11,Autoplayed: user action: None; ,I Came By (Clip): I Came By,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:11,Not latest view,DE (Germany)
Brother & Wife,2022-09-12 20:46:28,00:00:08,Autoplayed: user action: None; ,Staffel 1 (Teaser 2): Narco-Saints,TEASER_TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:08,00:00:08,DE (Germany)
Brother & Wife,2022-09-10 09:29:52,00:00:12,Autoplayed: user action: None; ,Teaser: Im Sumpf,TEASER_TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:12,00:00:12,DE (Germany)
Brother & Wife,2022-09-10 09:29:12,00:00:21,Autoplayed: user action: None; ,Black Spot: Staffel 1 (Trailer),TRAILER,Samsung CE 2019 Muse-L UHD TV Smart TV,00:00:21,00:00:21,DE (Germany)
Brother & Wife,2022-09-10 09:27:22,00:01:17,Autoplayed: user action: None; ,Staffel 1 (Clip 2): The Imperfects,HOOK,Samsung CE 2019 Muse-L UHD TV Smart TV,00:01:17,00:01:17,DE (Germany)
Brother & Wife,2022-09-08 18:17:46,00:13:06,Autoplayed: user action: User_Interaction; ,Deadwind: Staffel 1: Die Party (Folge 2),,Sony CE Sony Android TV 2020 M5 Smart TV,00:19:11,00:19:11,DE (Germany)
Brother & Wife,2022-09-08 18:17:22,00:00:18,Autoplayed: user action: None; ,Miniserie (Clip): Devil in Ohio,HOOK,Sony CE Sony Android TV 2020 M5 Smart TV,00:00:18,00:00:18,DE (Germany)
Brother & Wife,2022-09-07 19:55:23,00:04:45,,Deadwind: Staffel 1: Die Party (Folge 2),,Sony CE Sony Android TV 2020 M5 Smart TV,00:06:05,Not latest view,DE (Germany)
Brother & Wife,2022-09-07 19:49:50,00:05:31,,Deadwind: Staffel 1: Die Witwe (Folge 1),,Sony CE Sony Android TV 2020 M5 Smart TV,00:42:28,00:42:28,DE (Germany)
Brother & Wife,2022-09-07 19:49:43,00:00:04,Autoplayed: user action: None; ,Deadwind: Season 1_hook_01_16x9,HOOK,Sony CE Sony Android TV 2020 M5 Smart TV,00:00:04,00:00:04,DE (Germany)
Brother & Wife,2022-09-07 19:48:37,00:00:55,,Black Spot: Staffel 1 (Trailer),TRAILER,Sony CE Sony Android TV 2020 M5 Smart TV,00:00:55,Not latest view,DE (Germany)
Brother & Wife,2022-09-07 19:47:14,00:01:21,,Trailer: Der Wald,TRAILER,Sony CE Sony Android TV 2020 M5 Smart TV,00:01:21,00:01:21,DE (Germany)
Brother & Wife,2022-09-07 19:47:07,00:00:05,Autoplayed: user action: None; ,Trailer: Devil in Ohio,TRAILER,Sony CE Sony Android TV 2020 M5 Smart TV,00:00:05,00:00:05,DE (Germany)
Brother & Wife,2022-09-07 18:54:03,00:53:02,,Das Grab im Wald: Staffel 1: Der lange Weg nach Hause (Folge 6),,Sony CE Sony Android TV 2020 M5 Smart TV,00:53:07,00:53:07,DE (Germany)
Brother & Wife,2022-09-07 18:03:59,00:49:04,Autoplayed: user action: User_Interaction; ,Das Grab im Wald: Staffel 1: Ihre Schwester ist tot (Folge 5),,Sony CE Sony Android TV 2020 M5 Smart TV,00:49:05,00:49:05,DE (Germany)
Brother & Wife,2022-09-06 13:46:40,00:00:09,Autoplayed: user action: None; ,Das Grab im Wald: Staffel 1: Ihre Schwester ist tot (Folge 5),,Sony CE Sony Android TV 2020 M5 Smart TV,00:00:15,Not latest view,DE (Germany)
Brother & Wife,2022-09-06 13:18:17,00:28:20,,Das Grab im Wald: Staffel 1: Unter der Oberfläche (Folge 4),,Sony CE Sony Android TV 2020 M5 Smart TV,00:44:29,00:44:29,DE (Germany)
Brother & Wife,2022-09-06 10:15:56,00:16:02,,Das Grab im Wald: Staffel 1: Unter der Oberfläche (Folge 4),,Sony CE Sony Android TV 2020 M5 Smart TV,00:16:10,Not latest view,DE (Germany)
Brother & Wife,2022-09-06 09:59:24,00:16:29,,Das Grab im Wald: Staffel 1: Sie wissen nichts (Folge 3),,Sony CE Sony Android TV 2020 M5 Smart TV,00:46:09,00:46:09,DE (Germany)
Brother & Wife,2022-09-06 09:51:25,00:05:01,,Das Grab im Wald: Staffel 1: Sie wissen nichts (Folge 3),,Sony CE Sony Android TV 2020 M5 Smart TV,00:29:44,Not latest view,DE (Germany)
Brother & Wife,2022-09-06 07:05:36,00:25:20,,Das Grab im Wald: Staffel 1: Sie wissen nichts (Folge 3),,Sony CE Sony Android TV 2020 M5 Smart TV,00:25:25,Not latest view,DE (Germany)
Brother & Wife,2022-09-06 06:55:13,00:10:16,Autoplayed: user action: User_Interaction; ,Das Grab im Wald: Staffel 1: Lügen (Folge 2),,Sony CE Sony Android TV 2020 M5 Smart TV,00:50:29,00:50:29,DE (Germany)
Brother & Wife,2022-09-05 19:29:39,00:40:12,,Das Grab im Wald: Staffel 1: Lügen (Folge 2),,Sony CE Sony Android TV 2020 M5 Smart TV,00:40:17,Not latest view,DE (Germany)
Brother & Wife,2022-09-05 18:37:38,00:51:58,,Das Grab im Wald: Staffel 1: Das Ende der Unschuld (Folge 1),,Sony CE Sony Android TV 2020 M5 Smart TV,00:51:58,00:51:58,DE (Germany)
Brother & Wife,2022-09-05 18:37:23,00:00:13,Autoplayed: user action: None; ,The Woods: Season 1 PVS Clip 2,HOOK,Sony CE Sony Android TV 2020 M5 Smart TV,00:00:13,00:00:13,DE (Germany)
Brother & Wife,2022-09-05 18:36:51,00:00:27,Autoplayed: user action: None; ,Capitani: Season 1_hook_01_16x9,HOOK,Sony CE Sony Android TV 2020 M5 Smart TV,00:00:27,00:00:27,DE (Germany)
Brother & Wife,2022-09-05 18:36:37,00:00:05,Autoplayed: user action: None; ,Trailer: Devil in Ohio,TRAILER,Sony CE Sony Android TV 2020 M5 Smart TV,00:00:05,Not latest view,DE (Germany)
Brother & Wife,2022-09-05 18:28:35,00:07:59,Autoplayed: user action: User_Interaction; ,13 Gebote: Staffel 1: Folge 13 (Folge 13),,Sony CE Sony Android TV 2020 M5 Smart TV,00:49:57,00:49:57,DE (Germany)
Brother & Wife,2022-09-05 12:27:08,00:20:41,Autoplayed: user action: User_Interaction; ,13 Gebote: Staffel 1: Folge 13 (Folge 13),,Samsung CE 2019 Muse-L UHD TV Smart TV,00:42:02,Not latest view,DE (Germany)
Brother & Wife,2022-09-04 10:23:14,00:20:31,,13 Gebote: Staffel 1: Folge 13 (Folge 13),,Sony CE Sony Android TV 2020 M5 Smart TV,00:21:24,Not latest view,DE (Germany)
Brother & Wife,2022-09-04 09:31:59,00:42:04,Autoplayed: user action: User_Interaction; ,13 Gebote: Staffel 1: Folge 12 (Folge 12),,Sony CE Sony Android TV 2020 M5 Smart TV,00:43:00,00:43:00,DE (Germany)
Brother & Wife,2022-09-04 09:11:18,00:20:38,Autoplayed: user action: User_Interaction; ,13 Gebote: Staffel 1: Folge 11 (Folge 11),,Sony CE Sony Android TV 2020 M5 Smart TV,00:41:31,00:41:31,DE (Germany)
Brother & Wife,2022-09-02 10:55:03,00:20:02,,13 Gebote: Staffel 1: Folge 11 (Folge 11),,Sony CE Sony Android TV 2020 M5 Smart TV,00:20:55,Not latest view,DE (Germany)
Brother & Wife,2022-09-02 10:34:20,00:20:40,Autoplayed: user action: User_Interaction; ,13 Gebote: Staffel 1: Folge 10 (Folge 10),,Sony CE Sony Android TV 2020 M5 Smart TV,00:41:55,00:41:55,DE (Germany)
Brother & Wife,2022-09-02 10:33:00,00:00:32,Autoplayed: user action: None; ,Friends: Season 1_hook_primary_16x9,HOOK,Sony CE Sony Android TV 2020 M5 Smart TV,00:00:32,00:00:32,DE (Germany)
Brother & Wife,2022-09-02 09:45:37,00:45:24,Autoplayed: user action: User_Interaction; ,The Umbrella Academy: Staffel 3: Oblivion (Folge 10),,Sony CE Sony Android TV 2020 M5 Smart TV,00:45:32,00:45:32,DE (Germany)
Brother & Wife,2022-09-02 09:29:49,00:15:44,Autoplayed: user action: User_Interaction; ,The Umbrella Academy: Staffel 3: Sieben Glocken (Folge 9),,Sony CE Sony Android TV 2020 M5 Smart TV,00:35:41,00:35:41,DE (Germany)
Brother & Wife,2022-09-02 09:21:18,00:08:20,Autoplayed: user action: User_Interaction; ,13 Gebote: Staffel 1: Folge 10 (Folge 10),,Sony CE Sony Android TV 2020 M5 Smart TV,00:21:20,Not latest view,DE (Germany)
Brother & Wife,2022-09-01 20:04:49,00:19:46,,The Umbrella Academy: Staffel 3: Sieben Glocken (Folge 9),,Sony CE Sony Android TV 2020 M5 Smart TV,00:19:58,Not latest view,DE (Germany)
Brother & Wife,2022-09-01 19:04:54,00:44:57,Autoplayed: user action: User_Interaction; ,The Umbrella Academy: Staffel 3: Hochzeit zum Weltuntergang (Folge 8),,Sony CE Sony Android TV 2020 M5 Smart TV,00:45:03,00:45:03,DE (Germany)
Brother & Wife,2022-09-01 18:43:16,00:21:35,Autoplayed: user action: User_Interaction; ,The Umbrella Academy: Staffel 3: Auf Wiedersehen (Folge 7),,Sony CE Sony Android TV 2020 M5 Smart TV,00:47:37,00:47:37,DE (Germany)
Brother & Wife,2022-09-01 18:30:51,00:12:10,,13 Gebote: Staffel 1: Folge 10 (Folge 10),,Sony CE Sony Android TV 2020 M5 Smart TV,00:13:03,Not latest view,DE (Germany)
Brother & Wife,2022-09-01 18:29:02,00:01:45,,13 Gebote: Staffel 1: Folge 9 (Folge 9),,Sony CE Sony Android TV 2020 M5 Smart TV,00:45:29,00:45:29,DE (Germany)
Brother & Wife,2022-09-01 18:01:52,00:11:29,,13 Gebote: Staffel 1: Folge 9 (Folge 9),,Sony CE Sony Android TV 2020 M5 Smart TV,00:43:47,Not latest view,DE (Germany)
Brother & Wife,2022-09-01 15:56:58,00:11:26,,13 Gebote: Staffel 1: Folge 9 (Folge 9),,Sony CE Sony Android TV 2020 M5 Smart TV,00:32:20,Not latest view,DE (Germany)
Brother & Wife,2022-09-01 15:41:03,00:09:03,Autoplayed: user action: User_Interaction; ,13 Gebote: Staffel 1: Folge 9 (Folge 9),,Sony CE Sony Android TV 2020 M5 Smart TV,00:20:57,Not latest view,DE (Germany)
Brother & Wife,2022-08-31 18:47:52,00:11:03,Autoplayed: user action: User_Interaction; ,13 Gebote: Staffel 1: Folge 9 (Folge 9),,Sony CE Sony Android TV 2020 M5 Smart TV,00:11:56,Not latest view,DE (Germany)
Brother & Wife,2022-08-31 18:03:42,00:44:08,,13 Gebote: Staffel 1: Folge 8 (Folge 8),,Sony CE Sony Android TV 2020 M5 Smart TV,00:45:01,00:45:01,DE (Germany)
Brother & Wife,2022-08-31 17:40:02,00:23:30,,13 Gebote: Staffel 1: Folge 7 (Folge 7),,Sony CE Sony Android TV 2020 M5 Smart TV,00:43:11,00:43:11,DE (Germany)
Brother & Wife,2022-08-31 17:38:35,00:01:22,Autoplayed: user action: None; ,Trailer: Liebe für Erwachsene,TRAILER,Sony CE Sony Android TV 2020 M5 Smart TV,00:01:22,00:01:22,DE (Germany)
Brother & Wife,2022-08-31 08:42:20,00:12:12,,13 Gebote: Staffel 1: Folge 7 (Folge 7),,Sony CE Sony Android TV 2020 M5 Smart TV,00:19:40,Not latest view,DE (Germany)
